Country,Year,Month,Temperature
Chile,2006,02,17.2383142857
Chile,2006,03,15.2839090909
Chile,2006,04,13.5583333333
Chile,2006,05,11.704625
Chile,2006,06,10.5153125
Chile,2006,07,10.316875
Chile,2006,08,9.61325
Chile,2006,09,11.4518125
Chile,2006,10,13.0417428571
Chile,2006,11,14.629969697
Chile,2006,12,16.1792424242
Chile,2007,01,17.7316
Chile,2007,02,16.9417272727
Chile,2007,03,15.7446363636
Chile,2007,04,13.1823529412
Chile,2007,05,10.443
Chile,2007,06,8.74524242424
Chile,2007,07,8.2175
Chile,2007,08,8.52137142857
Chile,2007,09,10.5299117647
Chile,2007,10,12.1868235294
Chile,2007,11,13.9768823529
Chile,2007,12,15.5850833333
Chile,2008,01,17.9413333333
Chile,2008,02,18.0020857143
Chile,2008,03,16.3082285714
Chile,2008,04,13.4321176471
Chile,2008,05,11.0134705882
Chile,2008,06,9.91425714286
Chile,2008,07,9.86294117647
Chile,2008,08,9.6688
Chile,2008,09,11.1851764706
Chile,2008,10,12.8704285714
Chile,2008,11,14.9478285714
Chile,2008,12,17.2166
Chile,2009,01,18.1638529412
Chile,2009,02,17.7882352941
Chile,2009,03,16.7659117647
Chile,2009,04,14.8764857143
Chile,2009,05,12.3408285714
Chile,2009,06,10.2253428571
Chile,2009,07,9.51872727273
Chile,2009,08,10.8588823529
Chile,2009,09,11.4278709677
Chile,2009,10,13.0488536585
Chile,2009,11,13.0296
Chile,2009,12,15.7723061224
Chile,2010,01,17.01186
Chile,2010,02,16.3279038462
Chile,2010,03,16.4539215686
Chile,2010,04,13.4897843137
Chile,2010,05,10.96688
Chile,2010,06,9.28342
Chile,2010,07,7.74602040816
Chile,2010,08,8.96622
Chile,2010,09,10.86686
Chile,2010,10,12.8640638298
Chile,2010,11,14.6791666667
Chile,2010,12,15.7797173913
Chile,2011,01,17.74575
Chile,2011,02,18.1445319149
Chile,2011,03,15.968826087
Chile,2011,04,13.455
Chile,2011,05,11.4159787234
Chile,2011,06,9.7297826087
Chile,2011,07,8.46066666667
Chile,2011,08,9.22797916667
Chile,2011,09,11.4280625
Chile,2011,10,12.8759791667
Chile,2011,11,14.8287346939
Chile,2011,12,17.3386122449
Chile,2012,01,18.4261764706
Chile,2012,02,17.45222
Chile,2012,03,16.88402
Chile,2012,04,13.52678
Chile,2012,05,11.7033061224
Chile,2012,06,9.79442553191
Chile,2012,07,8.6686122449
Chile,2012,08,10.5095151515
Chile,2012,09,11.8842285714
Chile,2012,10,12.7001388889
Chile,2012,11,15.0396578947
Chile,2012,12,15.991
Chile,2013,01,18.6328157895
Chile,2013,02,18.0629230769
Chile,2013,03,15.9626315789
Chile,2013,04,14.0557692308
Chile,2013,05,11.9465263158
Chile,2013,06,10.5289444444
Chile,2013,07,9.72347222222
Chile,2013,08,9.68635135135
Chile,2013,09,10.7256
Chile,2013,10,12.837575
Chile,2013,11,14.2221
Chile,2013,12,16.846925
Chile,2014,01,17.6139230769
Chile,2014,02,16.6782702703
Chile,2014,03,15.1733783784
Chile,2014,04,13.065972973
Chile,2014,05,11.6478055556
Chile,2014,06,9.13991666667
Chile,2014,07,9.36430769231
Chile,2014,08,10.2001621622
Chile,2014,09,11.027825
Chile,2014,10,12.8681052632
Chile,2014,11,14.1968717949
Chile,2014,12,15.7294864865
Chile,2015,01,17.5186923077
Chile,2015,02,17.5965641026
Chile,2015,03,16.7036923077
Chile,2015,04,14.1523783784
Chile,2015,05,11.703025641
Chile,2015,06,10.1195384615
Chile,2015,07,9.47423076923
Chile,2015,08,10.597025
Chile,2015,09,11.1219444444
Chile,2015,10,12.0412
Chile,2015,11,14.3179302326
Chile,2015,12,16.0035
Chile,2016,01,18.3502432432
Chile,2016,02,17.5729090909
Chile,2016,03,16.25871875
Chile,2016,04,13.0437586207
Chile,2016,05,11.9239393939
Chile,2016,06,9.48712121212
Chile,2016,07,9.46923529412
Chile,2016,08,10.0603529412
Chile,2016,09,11.6693125
Chile,2016,10,13.0488181818
China,1890,01,11.5166666667
China,1890,02,13.9
China,1890,03,13.5
China,1890,04,19.75
China,1890,05,23.1
China,1890,06,26.0
China,1890,07,27.3833333333
China,1890,08,26.9166666667
China,1890,09,24.8333333333
China,1890,10,21.6833333333
China,1890,11,18.05
China,1890,12,13.45
China,1891,01,5.58
China,1891,02,6.9
China,1891,03,10.91
China,1891,04,15.54
China,1891,05,22.16
China,1891,06,24.57
China,1891,07,26.45
China,1891,08,26.39
China,1891,09,23.59
China,1891,10,20.4
China,1891,11,12.28
China,1891,12,8.11
China,1892,01,5.99
China,1892,02,7.35
China,1892,03,8.83
China,1892,04,17.31
China,1892,05,21.21
China,1892,06,25.93
China,1892,07,26.86
China,1892,08,26.34
China,1892,09,22.51
China,1892,10,17.7
China,1892,11,12.43
China,1892,12,6.3
China,1893,01,2.24
China,1893,02,4.34
China,1893,03,10.57
China,1893,04,17.07
China,1893,05,20.43
China,1893,06,25.06
China,1893,07,26.8
China,1893,08,26.09
China,1893,09,23.0833333333
China,1893,10,16.9166666667
China,1893,11,11.29
China,1893,12,5.40833333333
China,1894,01,2.64166666667
China,1894,02,5.73333333333
China,1894,03,10.7916666667
China,1894,04,17.6666666667
China,1894,05,21.45
China,1894,06,25.3333333333
China,1894,07,27.425
China,1894,08,26.3583333333
China,1894,09,23.4166666667
China,1894,10,17.5666666667
China,1894,11,11.2166666667
China,1894,12,4.69166666667
China,1895,01,1.00833333333
China,1895,02,4.225
China,1895,03,8.63333333333
China,1895,04,17.775
China,1895,05,21.5916666667
China,1895,06,24.9083333333
China,1895,07,26.0916666667
China,1895,08,25.8666666667
China,1895,09,22.8416666667
China,1895,10,17.5083333333
China,1895,11,10.3666666667
China,1895,12,5.00833333333
China,1896,01,4.64166666667
China,1896,02,2.42
China,1896,03,8.39166666667
China,1896,04,15.9166666667
China,1896,05,21.4166666667
China,1896,06,25.4166666667
China,1896,07,26.7
China,1896,08,26.3083333333
China,1896,09,23.125
China,1896,10,17.4083333333
China,1896,11,12.9
China,1896,12,4.825
China,1897,01,4.95714285714
China,1897,02,4.15
China,1897,03,10.1357142857
China,1897,04,16.9
China,1897,05,22.5071428571
China,1897,06,25.6928571429
China,1897,07,27.35
China,1897,08,26.8214285714
China,1897,09,24.1571428571
China,1897,10,19.4428571429
China,1897,11,13.3785714286
China,1897,12,5.56428571429
China,1898,01,6.30714285714
China,1898,02,9.96666666667
China,1898,03,9.45625
China,1898,04,16.4375
China,1898,05,22.61875
China,1898,06,26.4214285714
China,1898,07,27.2875
China,1898,08,26.50625
China,1898,09,23.48125
China,1898,10,18.7375
China,1898,11,12.60625
China,1898,12,6.6875
China,1899,01,4.925
China,1899,02,7.4625
China,1899,03,11.46875
China,1899,04,16.78125
China,1899,05,22.03125
China,1899,06,25.71875
China,1899,07,27.16875
China,1899,08,26.06875
China,1899,09,23.225
China,1899,10,18.2785714286
China,1899,11,12.6142857143
China,1899,12,8.62142857143
China,1900,01,1.7
China,1900,02,4.975
China,1900,03,10.9642857143
China,1900,04,17.3071428571
China,1900,05,22.1142857143
China,1900,06,24.9357142857
China,1900,07,27.4428571429
China,1900,08,27.2
China,1900,09,24.35
China,1900,10,19.6357142857
China,1900,11,13.6785714286
China,1900,12,7.99285714286
China,1901,01,6.62857142857
China,1901,02,4.92142857143
China,1901,03,11.6642857143
China,1901,04,18.1583333333
China,1901,05,21.1285714286
China,1901,06,24.5785714286
China,1901,07,26.4142857143
China,1901,08,26.0785714286
China,1901,09,24.1857142857
China,1901,10,18.8571428571
China,1901,11,13.35
China,1901,12,7.1
China,1902,01,8.01428571429
China,1902,02,7.47142857143
China,1902,03,13.05
China,1902,04,17.2357142857
China,1902,05,22.3428571429
China,1902,06,24.7857142857
China,1902,07,27.2571428571
China,1902,08,26.3928571429
China,1902,09,23.6857142857
China,1902,10,20.3928571429
China,1902,11,14.9214285714
China,1902,12,8.86428571429
China,1903,01,5.48571428571
China,1903,02,7.39285714286
China,1903,03,11.8571428571
China,1903,04,17.1857142857
China,1903,05,21.10625
China,1903,06,24.6125
China,1903,07,26.6875
China,1903,08,26.91875
China,1903,09,23.28125
China,1903,10,18.125
China,1903,11,12.1071428571
China,1903,12,7.39285714286
China,1904,01,5.51428571429
China,1904,02,9.03571428571
China,1904,03,11.5071428571
China,1904,04,16.55
China,1904,05,21.0071428571
China,1904,06,25.3357142857
China,1904,07,26.5071428571
China,1904,08,26.5571428571
China,1904,09,23.6285714286
China,1904,10,18.8142857143
China,1904,11,12.45
China,1904,12,6.95
China,1905,01,5.253125
China,1905,02,1.95833333333
China,1905,03,7.39166666667
China,1905,04,13.0055555556
China,1905,05,19.4578947368
China,1905,06,24.0552631579
China,1905,07,26.1078947368
China,1905,08,25.6789473684
China,1905,09,22.2868421053
China,1905,10,16.6
China,1905,11,10.0131578947
China,1905,12,5.45526315789
China,1906,01,1.10555555556
China,1906,02,1.36388888889
China,1906,03,7.86388888889
China,1906,04,14.4277777778
China,1906,05,19.4444444444
China,1906,06,23.8083333333
China,1906,07,26.13
China,1906,08,25.9425
China,1906,09,22.1325
China,1906,10,16.87
China,1906,11,8.1275
China,1906,12,4.82631578947
China,1907,01,3.90714285714
China,1907,02,1.80476190476
China,1907,03,7.235
China,1907,04,14.4204545455
China,1907,05,19.5931818182
China,1907,06,23.1340909091
China,1907,07,24.9386363636
China,1907,08,26.225
China,1907,09,22.1204545455
China,1907,10,17.4295454545
China,1907,11,8.84545454545
China,1907,12,3.51363636364
China,1908,01,0.959090909091
China,1908,02,1.375
China,1908,03,6.70454545455
China,1908,04,13.2204545455
China,1908,05,19.2477272727
China,1908,06,23.7227272727
China,1908,07,25.9181818182
China,1908,08,26.2136363636
China,1908,09,21.9022727273
China,1908,10,16.9928571429
China,1908,11,9.2
China,1908,12,5.175
China,1909,01,-4.06296296296
China,1909,02,-1.29444444444
China,1909,03,2.32962962963
China,1909,04,11.1722222222
China,1909,05,17.7192307692
China,1909,06,21.4722222222
China,1909,07,24.9166666667
China,1909,08,24.9055555556
China,1909,09,19.9907407407
China,1909,10,13.4814814815
China,1909,11,6.54814814815
China,1909,12,-2.06851851852
China,1910,01,-5.12586206897
China,1910,02,-2.63448275862
China,1910,03,2.86206896552
China,1910,04,11.1672413793
China,1910,05,17.7517241379
China,1910,06,21.9965517241
China,1910,07,25.2120689655
China,1910,08,24.5642857143
China,1910,09,19.0655172414
China,1910,10,13.8672413793
China,1910,11,4.73620689655
China,1910,12,-4.02586206897
China,1911,01,-4.225
China,1911,02,-1.97333333333
China,1911,03,3.43833333333
China,1911,04,11.75
China,1911,05,17.4133333333
China,1911,06,22.05
China,1911,07,24.5293103448
China,1911,08,24.5155172414
China,1911,09,20.8827586207
China,1911,10,13.1086206897
China,1911,11,6.14107142857
China,1911,12,-1.69655172414
China,1912,01,-3.04107142857
China,1912,02,1.05535714286
China,1912,03,4.36724137931
China,1912,04,12.3944444444
China,1912,05,17.85
China,1912,06,23.0379310345
China,1912,07,25.3053571429
China,1912,08,24.5839285714
China,1912,09,18.5910714286
China,1912,10,12.1946428571
China,1912,11,3.76607142857
China,1912,12,-2.38571428571
China,1913,01,-3.5625
China,1913,02,-1.00535714286
China,1913,03,3.89464285714
China,1913,04,12.1589285714
China,1913,05,17.8
China,1913,06,22.0321428571
China,1913,07,24.3392857143
China,1913,08,24.7446428571
China,1913,09,20.1821428571
China,1913,10,13.9672413793
China,1913,11,6.36551724138
China,1913,12,-1.13833333333
China,1914,01,-1.21764705882
China,1914,02,-0.00735294117647
China,1914,03,4.51666666667
China,1914,04,12.3114285714
China,1914,05,18.5371428571
China,1914,06,22.8161764706
China,1914,07,25.2954545455
China,1914,08,24.4294117647
China,1914,09,19.4235294118
China,1914,10,14.1264705882
China,1914,11,3.525
China,1914,12,-2.95588235294
China,1915,01,-7.42428571429
China,1915,02,-4.34428571429
China,1915,03,1.78428571429
China,1915,04,9.67567567568
China,1915,05,16.8864864865
China,1915,06,22.0972972973
China,1915,07,25.022972973
China,1915,08,24.2486486486
China,1915,09,19.0
China,1915,10,13.1055555556
China,1915,11,5.7875
China,1915,12,-0.725714285714
China,1916,01,-3.75
China,1916,02,-2.57631578947
China,1916,03,1.16973684211
China,1916,04,10.0513157895
China,1916,05,17.3921052632
China,1916,06,21.7394736842
China,1916,07,24.8302631579
China,1916,08,24.7052631579
China,1916,09,18.7684210526
China,1916,10,12.7105263158
China,1916,11,4.75526315789
China,1916,12,-3.95131578947
China,1917,01,-6.94375
China,1917,02,-2.48
China,1917,03,3.49875
China,1917,04,11.6675
China,1917,05,16.77625
China,1917,06,23.11625
China,1917,07,25.21625
China,1917,08,24.8575
China,1917,09,19.71
China,1917,10,12.965
China,1917,11,3.54875
China,1917,12,-4.48625
China,1918,01,-5.3425
China,1918,02,-0.894871794872
China,1918,03,5.59868421053
China,1918,04,11.9794871795
China,1918,05,17.3243589744
China,1918,06,21.9358974359
China,1918,07,24.625
China,1918,08,24.09125
China,1918,09,19.4275
China,1918,10,13.44125
China,1918,11,4.21923076923
China,1918,12,-2.99875
China,1919,01,-6.29512195122
China,1919,02,-1.00975609756
China,1919,03,5.16829268293
China,1919,04,12.0317073171
China,1919,05,17.715
China,1919,06,22.612195122
China,1919,07,26.2792682927
China,1919,08,25.5012195122
China,1919,09,19.6512195122
China,1919,10,13.2048780488
China,1919,11,4.93048780488
China,1919,12,-2.46829268293
China,1920,01,-3.435
China,1920,02,-4.8675
China,1920,03,4.90263157895
China,1920,04,12.5064102564
China,1920,05,19.0102564103
China,1920,06,22.11875
China,1920,07,26.19375
China,1920,08,24.56375
China,1920,09,19.1625
China,1920,10,14.3987804878
China,1920,11,5.915
China,1920,12,-1.5743902439
China,1921,01,-2.90111111111
China,1921,02,-0.389130434783
China,1921,03,4.69444444444
China,1921,04,11.8880434783
China,1921,05,18.2111111111
China,1921,06,22.1793478261
China,1921,07,25.0793478261
China,1921,08,24.4173913043
China,1921,09,19.525
China,1921,10,13.3630434783
China,1921,11,4.93152173913
China,1921,12,-0.697727272727
China,1922,01,-6.09347826087
China,1922,02,0.934782608696
China,1922,03,4.91914893617
China,1922,04,13.6159574468
China,1922,05,17.770212766
China,1922,06,23.2436170213
China,1922,07,25.4804347826
China,1922,08,24.5542553191
China,1922,09,19.5414893617
China,1922,10,14.4729166667
China,1922,11,4.19895833333
China,1922,12,-0.867708333333
China,1923,01,-3.87127659574
China,1923,02,-1.56276595745
China,1923,03,6.528125
China,1923,04,11.85625
China,1923,05,18.4765957447
China,1923,06,22.1032608696
China,1923,07,24.8336956522
China,1923,08,24.6265957447
China,1923,09,19.2691489362
China,1923,10,12.8968085106
China,1923,11,5.37340425532
China,1923,12,-0.993617021277
China,1924,01,-1.12118644068
China,1924,02,-0.377118644068
China,1924,03,4.51779661017
China,1924,04,13.1161016949
China,1924,05,18.9732758621
China,1924,06,23.3847457627
China,1924,07,25.6245762712
China,1924,08,25.6949152542
China,1924,09,21.2127118644
China,1924,10,14.2483050847
China,1924,11,6.30762711864
China,1924,12,0.827586206897
China,1925,01,-2.44913793103
China,1925,02,-0.906896551724
China,1925,03,5.68879310345
China,1925,04,12.2745762712
China,1925,05,18.9203389831
China,1925,06,23.4271186441
China,1925,07,25.6094827586
China,1925,08,24.7379310345
China,1925,09,21.0745762712
China,1925,10,15.2372881356
China,1925,11,8.8186440678
China,1925,12,0.565517241379
China,1926,01,-0.746428571429
China,1926,02,1.35636363636
China,1926,03,6.77454545455
China,1926,04,12.837962963
China,1926,05,19.7285714286
China,1926,06,22.5258928571
China,1926,07,25.5535714286
China,1926,08,25.5456140351
China,1926,09,21.5543859649
China,1926,10,13.6245614035
China,1926,11,7.83070175439
China,1926,12,-0.311403508772
China,1927,01,-1.13157894737
China,1927,02,-0.138181818182
China,1927,03,5.32090909091
China,1927,04,13.1590909091
China,1927,05,18.2098214286
China,1927,06,23.0609090909
China,1927,07,26.25
China,1927,08,25.3236842105
China,1927,09,21.0921052632
China,1927,10,14.9071428571
China,1927,11,9.00350877193
China,1927,12,1.39821428571
China,1928,01,-0.233050847458
China,1928,02,1.06666666667
China,1928,03,7.53166666667
China,1928,04,14.615
China,1928,05,19.8083333333
China,1928,06,23.0116666667
China,1928,07,26.1691666667
China,1928,08,25.0458333333
China,1928,09,21.1333333333
China,1928,10,14.8482758621
China,1928,11,7.8686440678
China,1928,12,1.87542372881
China,1929,01,-0.626666666667
China,1929,02,0.953389830508
China,1929,03,7.88416666667
China,1929,04,14.0966666667
China,1929,05,19.8825
China,1929,06,23.9966666667
China,1929,07,25.8713114754
China,1929,08,25.3403225806
China,1929,09,21.65
China,1929,10,16.1372881356
China,1929,11,9.46578947368
China,1929,12,3.05350877193
China,1930,01,-1.05517241379
China,1930,02,4.67931034483
China,1930,03,8.97704918033
China,1930,04,14.8653225806
China,1930,05,20.1935483871
China,1930,06,23.414516129
China,1930,07,26.8221311475
China,1930,08,25.655
China,1930,09,21.0770491803
China,1930,10,15.612295082
China,1930,11,6.82096774194
China,1930,12,2.31031746032
China,1931,01,-1.09375
China,1931,02,-0.284375
China,1931,03,7.6053030303
China,1931,04,13.1246268657
China,1931,05,18.5858208955
China,1931,06,23.2287878788
China,1931,07,24.7507575758
China,1931,08,25.4061538462
China,1931,09,21.2606060606
China,1931,10,15.0265151515
China,1931,11,9.11515151515
China,1931,12,1.91940298507
China,1932,01,1.91338028169
China,1932,02,0.136111111111
China,1932,03,6.78611111111
China,1932,04,14.0694444444
China,1932,05,19.7006944444
China,1932,06,23.5309859155
China,1932,07,26.5661971831
China,1932,08,25.5166666667
China,1932,09,21.1342465753
China,1932,10,15.2162162162
China,1932,11,9.05540540541
China,1932,12,2.82933333333
China,1933,01,-1.54407894737
China,1933,02,2.58618421053
China,1933,03,6.79013157895
China,1933,04,14.4697368421
China,1933,05,20.5776315789
China,1933,06,23.99
China,1933,07,27.338
China,1933,08,26.5401315789
China,1933,09,22.5993421053
China,1933,10,15.7973684211
China,1933,11,9.35855263158
China,1933,12,4.60460526316
China,1934,01,-1.18
China,1934,02,3.57631578947
China,1934,03,7.41266666667
China,1934,04,13.11
China,1934,05,21.0789473684
China,1934,06,24.0993421053
China,1934,07,27.2993589744
China,1934,08,26.2512820513
China,1934,09,22.166025641
China,1934,10,14.8929487179
China,1934,11,8.92012987013
China,1934,12,5.0608974359
China,1935,01,1.27625
China,1935,02,4.80379746835
China,1935,03,10.234375
China,1935,04,14.326875
China,1935,05,20.2196202532
China,1935,06,23.7
China,1935,07,26.3415662651
China,1935,08,26.2482352941
China,1935,09,21.751744186
China,1935,10,17.6476744186
China,1935,11,8.97058823529
China,1935,12,0.326470588235
China,1936,01,-3.08802083333
China,1936,02,-0.703608247423
China,1936,03,3.79739583333
China,1936,04,12.9260416667
China,1936,05,18.3835051546
China,1936,06,23.5479381443
China,1936,07,25.5613402062
China,1936,08,24.7635416667
China,1936,09,21.2176767677
China,1936,10,15.3331632653
China,1936,11,7.94182692308
China,1936,12,1.10582524272
China,1937,01,-1.46756756757
China,1937,02,1.36711711712
China,1937,03,6.0981981982
China,1937,04,13.3
China,1937,05,19.1269565217
China,1937,06,22.5738938053
China,1937,07,25.6777272727
China,1937,08,25.0770642202
China,1937,09,20.6367924528
China,1937,10,15.0545
China,1937,11,6.62268041237
China,1937,12,0.749479166667
China,1938,01,-2.717
China,1938,02,0.424019607843
China,1938,03,6.86188118812
China,1938,04,14.7267326733
China,1938,05,18.8934343434
China,1938,06,22.2494845361
China,1938,07,25.0197916667
China,1938,08,24.4402173913
China,1938,09,19.3032258065
China,1938,10,15.0309782609
China,1938,11,6.23011363636
China,1938,12,-0.575
China,1939,01,-2.78073394495
China,1939,02,0.431944444444
China,1939,03,6.28454545455
China,1939,04,12.3231818182
China,1939,05,18.6604545455
China,1939,06,22.1162037037
China,1939,07,25.237037037
China,1939,08,24.9672897196
China,1939,09,19.2791666667
China,1939,10,13.5619266055
China,1939,11,5.40277777778
China,1939,12,-0.00642201834862
China,1940,01,-3.09864864865
China,1940,02,0.081981981982
China,1940,03,5.70701754386
China,1940,04,12.1337606838
China,1940,05,18.0991525424
China,1940,06,22.0617647059
China,1940,07,24.8093220339
China,1940,08,22.61875
China,1940,09,19.5260504202
China,1940,10,14.3258333333
China,1940,11,5.84243697479
China,1940,12,1.19827586207
China,1941,01,-0.00441176470588
China,1941,02,1.14476190476
China,1941,03,6.89230769231
China,1941,04,13.3714285714
China,1941,05,18.8693877551
China,1941,06,23.078
China,1941,07,24.9005
China,1941,08,24.051
China,1941,09,19.6196969697
China,1941,10,14.573
China,1941,11,7.49336734694
China,1941,12,2.37395833333
China,1942,01,-0.495588235294
China,1942,02,-0.135643564356
China,1942,03,9.2103960396
China,1942,04,13.803960396
China,1942,05,18.7804123711
China,1942,06,23.3585
China,1942,07,25.5482626263
China,1942,08,24.1687821782
China,1942,09,20.33809
China,1942,10,15.5240322581
China,1942,11,9.36836170213
China,1942,12,2.32037894737
China,1943,01,-1.85288421053
China,1943,02,1.76856842105
China,1943,03,8.53832258065
China,1943,04,13.7054
China,1943,05,19.8735957447
China,1943,06,22.7004315789
China,1943,07,24.9792978723
China,1943,08,24.3563295455
China,1943,09,20.1520333333
China,1943,10,14.4417582418
China,1943,11,7.09775
China,1943,12,3.3078902439
China,1944,01,2.30425925926
China,1944,02,4.33617857143
China,1944,03,10.4768823529
China,1944,04,14.8623294118
China,1944,05,19.2568045977
China,1944,06,22.6194404762
China,1944,07,25.128962963
China,1944,08,23.693475
China,1944,09,20.0929620253
China,1944,10,14.3653333333
China,1944,11,8.50118181818
China,1944,12,-0.314220779221
China,1945,01,1.66947435897
China,1945,02,1.95685897436
China,1945,03,9.75611538462
China,1945,04,16.38425
China,1945,05,19.6985308642
China,1945,06,23.6742261905
China,1945,07,24.6051764706
China,1945,08,23.894755814
China,1945,09,20.9636538462
China,1945,10,14.3274
China,1945,11,10.692961039
China,1945,12,3.32380821918
China,1946,01,4.2801125
China,1946,02,7.29962195122
China,1946,03,8.74292857143
China,1946,04,17.5642823529
China,1946,05,19.7794047619
China,1946,06,23.7317790698
China,1946,07,25.1752289157
China,1946,08,25.2399764706
China,1946,09,21.730952381
China,1946,10,16.0778024691
China,1946,11,10.0294268293
China,1946,12,3.0314
China,1947,01,3.57843373494
China,1947,02,3.48727058824
China,1947,03,9.81714772727
China,1947,04,15.4537701149
China,1947,05,19.9300238095
China,1947,06,22.762744186
China,1947,07,25.4694767442
China,1947,08,24.7921162791
China,1947,09,21.1823793103
China,1947,10,13.9387058824
China,1947,11,9.79403614458
China,1947,12,2.75978571429
China,1948,01,2.26646341463
China,1948,02,5.08197560976
China,1948,03,9.83438271605
China,1948,04,16.2839146341
China,1948,05,18.5842962963
China,1948,06,23.2475125
China,1948,07,24.8813943662
China,1948,08,24.9807536232
China,1948,09,21.9163623188
China,1948,10,15.226
China,1948,11,8.39908219178
China,1948,12,6.10956338028
China,1949,01,3.10339130435
China,1949,02,5.62821428571
China,1949,03,8.95969565217
China,1949,04,14.5437761194
China,1949,05,20.2921428571
China,1949,06,22.8823943662
China,1949,07,25.5235714286
China,1949,08,24.4102941176
China,1949,09,20.9570985915
China,1949,10,14.7770555556
China,1949,11,7.04778461538
China,1949,12,0.514169491525
China,1950,01,1.00832432432
China,1950,02,1.24877631579
China,1950,03,8.033875
China,1950,04,13.8148414634
China,1950,05,19.1898809524
China,1950,06,22.4804777778
China,1950,07,25.590423913
China,1950,08,24.6152065217
China,1950,09,19.7875434783
China,1950,10,14.6359139785
China,1950,11,6.69167021277
China,1950,12,0.189361702128
China,1951,01,-1.33053181818
China,1951,02,1.51216371681
China,1951,03,5.94241409692
China,1951,04,12.292371179
China,1951,05,19.8929868421
China,1951,06,22.9319956897
China,1951,07,24.8366738197
China,1951,08,25.258092437
China,1951,09,19.7825560166
China,1951,10,15.6490285714
China,1951,11,7.76804435484
China,1951,12,3.84592031873
China,1952,01,0.406414179104
China,1952,02,0.581569852941
China,1952,03,7.03844117647
China,1952,04,14.7660258303
China,1952,05,19.4466727273
China,1952,06,23.029922807
China,1952,07,25.284456869
China,1952,08,23.3187598784
China,1952,09,20.102884273
China,1952,10,13.4978343195
China,1952,11,7.2443761194
China,1952,12,-1.06625581395
China,1953,01,-1.71025265957
China,1953,02,1.43838743455
China,1953,03,7.91110362694
China,1953,04,12.4405280612
China,1953,05,18.8541489899
China,1953,06,23.0255525
China,1953,07,25.5169751861
China,1953,08,24.7956289926
China,1953,09,19.4930367647
China,1953,10,14.8544594595
China,1953,11,6.62474938575
China,1953,12,1.17390909091
China,1954,01,-1.05624669604
China,1954,02,1.60380921053
China,1954,03,5.29196280088
China,1954,04,13.5647252747
China,1954,05,17.8976892779
China,1954,06,21.6974358407
China,1954,07,23.7440241228
China,1954,08,23.6571553611
China,1954,09,19.8025982533
China,1954,10,13.0770715835
China,1954,11,7.84175854701
China,1954,12,-2.90847863248
China,1955,01,-3.54478719008
China,1955,02,1.71204338843
China,1955,03,5.93769087137
China,1955,04,12.3778900415
China,1955,05,18.401010352
China,1955,06,22.3024917355
China,1955,07,24.3125010309
China,1955,08,23.956043299
China,1955,09,20.3726907216
China,1955,10,13.0309006085
China,1955,11,5.9015694165
China,1955,12,2.30177822581
China,1956,01,-3.44166666667
China,1956,02,-0.044498046875
China,1956,03,5.61348336595
China,1956,04,13.4063064833
China,1956,05,17.3691050584
China,1956,06,21.7722932039
China,1956,07,24.0082007722
China,1956,08,22.5906187399
China,1956,09,19.2610080515
China,1956,10,12.6149968203
China,1956,11,3.80271293375
China,1956,12,-2.23033073323
China,1957,01,-2.67383885542
China,1957,02,-3.30841229385
China,1957,03,4.53676233184
China,1957,04,12.4072205663
China,1957,05,16.7896849926
China,1957,06,20.9628565154
China,1957,07,23.3219901408
China,1957,08,22.8942359109
China,1957,09,17.866180865
China,1957,10,12.4528320313
China,1957,11,7.3814496124
China,1957,12,-0.284833769634
China,1958,01,-4.04549740933
China,1958,02,-1.0792997416
China,1958,03,5.76607244502
China,1958,04,12.7809481865
China,1958,05,16.8445950841
China,1958,06,21.6262889481
China,1958,07,24.2116524634
China,1958,08,21.8318379814
China,1958,09,18.6551784288
China,1958,10,11.3899387483
China,1958,11,5.0057393617
China,1958,12,0.750712765957
China,1959,01,-3.88473718791
China,1959,02,0.110164257556
China,1959,03,6.63845538058
China,1959,04,12.8132121212
China,1959,05,16.9114028871
China,1959,06,21.0310699208
China,1959,07,23.9187944664
China,1959,08,23.3230656168
China,1959,09,18.5541866097
China,1959,10,13.914369171
China,1959,11,5.28183612903
China,1959,12,0.358142673522
China,1960,01,-2.12703452685
China,1960,02,3.01459050064
China,1960,03,7.5569475032
China,1960,04,11.7900905612
China,1960,05,16.9785641677
China,1960,06,21.8585638432
China,1960,07,23.8961845765
China,1960,08,23.057021519
China,1960,09,19.5619490446
China,1960,10,12.6190790816
China,1960,11,5.78218286445
China,1960,12,-0.810440613027
China,1961,01,-2.2703379397
China,1961,02,0.794638083228
China,1961,03,6.41235839599
China,1961,04,13.0205941828
China,1961,05,17.2860041551
China,1961,06,22.0651837017
China,1961,07,24.4887722646
China,1961,08,23.252531995
China,1961,09,18.9723157233
China,1961,10,13.0063283019
China,1961,11,6.61647496947
China,1961,12,-0.560990373045
China,1962,01,-3.1934437799
China,1962,02,0.84907793765
China,1962,03,5.13452059497
China,1962,04,11.2137379863
China,1962,05,17.5150182232
China,1962,06,20.9969031532
China,1962,07,23.8445807522
China,1962,08,22.7080668896
China,1962,09,18.7301687151
China,1962,10,12.3522522222
China,1962,11,4.1873949115
China,1962,12,0.11374472808
China,1963,01,-3.51025087515
China,1963,02,0.0888242142026
China,1963,03,7.30043580683
China,1963,04,12.2046904206
China,1963,05,18.3343480792
China,1963,06,21.5217270588
China,1963,07,23.5476044864
